0.832791  2.31791e-05  0.000125508  1.93619e-05  1.80746e-05  0.556757  2.18863e-05  
5.40916e-07  0.904996  3.80271e-07  2.30653e-05  0.432814  1.00178e-05  4.15886e-06  
0.527993  0.000326693  5.85346e-05  0.624669  0.576566  2.18578e-05  1.85217e-05  
2.99864e-05  9.34421e-06  0.662024  1.3245e-06  7.14975e-06  0.750573  2.11251e-06  
0.535415  0.613842  0.000120471  2.07136e-05  0.58768  9.51781e-06  8.82664e-06  
0.490225  2.74185e-05  5.36202e-05  0.575533  1.07622e-05  0.654863  4.21447e-06  
3.49043e-05  0.845033  6.55761e-05  7.5035e-06  0.000187725  3.73873e-05  0.541163  
0.324862  5.21257e-06  2.19993e-06  8.59229e-08  3.68633e-07  1.27028e-05  0.950622  
0.416137  8.31932e-06  7.647e-06  5.20061e-06  0.910543  5.64589e-06  1.5185e-05  
0.451982  2.18981e-07  4.32448e-05  8.66251e-07  3.37915e-05  0.604399  0.659221  
6.95147e-06  0.395204  3.66258e-05  8.52398e-06  5.65302e-06  0.924288  1.77316e-07  
2.56765e-09  9.09904e-11  3.10431e-07  1.00155  2.07648e-05  5.51937e-07  4.93345e-07  
4.81256e-07  1.13121e-05  0.000169338  3.37635e-06  0.63402  0.773985  4.06947e-06  
0.473154  0.541054  0.000112094  0.000217723  1.48446e-05  2.86991e-07  0.696349  
0.353153  1.31182e-05  2.9922e-05  6.17157e-07  4.81917e-07  0.944104  1.53356e-05  
7.64757e-05  0.534744  7.12368e-10  1.3365e-06  0.508037  9.98902e-08  0.681534  
2.90464e-06  5.25076e-05  0.870522  8.20476e-07  2.27064e-05  0.493101  8.76223e-07  
3.33756e-05  0.57945  0.598182  8.45343e-06  0.554898  2.38104e-05  4.33824e-06  
2.38347e-06  2.08955e-07  2.10973e-10  0.84926  7.44322e-06  6.35514e-07  0.528196  
0.470404  0.00026317  0.554145  1.42498e-05  1.50662e-05  1.50422e-05  0.69197  
4.31531e-08  3.18783e-12  1.0529e-06  0.373712  3.56452e-06  1.34329e-06  0.928467  
0.535037  6.49461e-05  0.631949  1.92311e-05  0.566919  3.45798e-07  4.18424e-06  
0.862285  7.83816e-06  7.94748e-07  0.507316  1.14811e-05  3.53904e-06  1.51266e-05  
1.24269e-05  0.703599  0.726097  1.84003e-08  8.91944e-06  5.27367e-07  3.70723e-06  
1.14949e-07  8.1835e-09  1.24457e-05  2.38283e-06  0.600542  9.91722e-08  0.80221  
0.675504  0.00442812  6.45553e-05  4.62146e-06  0.740239  0.000435973  4.62985e-06  
4.57882e-08  7.25993e-05  0.592241  0.59134  0.550308  4.7612e-06  1.51365e-05  
8.45882e-07  0.465452  6.86796e-05  5.06935e-06  0.89201  0.000189567  1.74711e-05  
0.471619  1.73548e-05  6.21849e-07  0.557641  1.34504e-05  4.45656e-06  0.686075  
2.24964e-07  2.29845e-05  0.448003  0.894197  2.06238e-05  4.36303e-06  2.30649e-06  
1.99292e-06  0.510475  3.07185e-06  7.25163e-06  2.10007e-06  0.587028  0.63567  
0.000128672  3.97029e-06  0.535272  0.532516  2.17333e-06  2.21264e-05  0.66344  
3.46427e-05  0.365369  6.30075e-05  2.48751e-06  3.36132e-07  2.26481e-06  0.933876  
3.24312e-05  0.567451  0.583618  0.585192  2.54752e-05  2.93238e-05  3.72834e-05  
1.75565e-05  0.439492  3.41132e-05  0.904735  1.05387e-05  2.38227e-05  2.63657e-05  
0.403015  0.921359  7.76064e-05  0.000171002  1.86585e-06  1.78312e-05  2.63908e-05  
0.599114  0.000130903  4.92405e-05  3.36202e-06  1.25135e-05  0.801147  3.73028e-06  
1.84008e-05  0.890344  0.000132649  0.458572  2.09681e-06  2.90937e-05  3.68116e-05  
0.501267  0.000104354  4.7903e-05  3.42934e-06  0.549292  0.670705  4.62651e-06  
2.49644e-09  2.48458e-08  1.23998e-06  1.22637e-07  2.79804e-10  1.00074  5.97626e-09  
0.563899  0.000217047  1.3062e-05  0.000204014  1.08541e-05  9.63505e-06  0.827424  
2.45962e-05  0.521885  1.51109e-05  0.536694  1.04568e-05  1.59293e-05  0.668613  
5.75479e-08  2.53264e-06  0.85068  4.25807e-06  2.81623e-06  1.06167e-05  0.527435  
8.51129e-08  2.41465e-09  8.31508e-11  5.14692e-06  1.13042e-08  0.415103  0.909878  
6.81054e-07  0.651045  2.70424e-05  4.46457e-06  3.19755e-06  0.760905  5.09503e-07  
0.488218  0.000176865  0.578511  3.17272e-06  8.26562e-07  0.654472  8.09911e-05  
6.31319e-05  0.72425  6.66394e-05  0.000132242  0.691913  2.39165e-06  2.12341e-06  
0.000547145  0.580768  3.75895e-05  0.598566  0.55799  4.21956e-06  1.83601e-05  
4.06342e-06  0.000138749  0.541973  3.93069e-06  0.503825  3.4986e-06  0.673743  
3.35822e-13  2.00061e-11  5.229e-10  9.39432e-10  3.25941e-13  5.55253e-08  1.00081  
0.515682  0.000123121  0.607594  0.606809  2.06956e-05  9.52774e-06  2.31589e-06  
6.76428e-05  0.436548  0.901826  2.14292e-05  5.53452e-06  4.15092e-06  3.49198e-06  
6.75313e-06  0.000207708  0.895538  0.447464  1.64609e-06  9.14091e-07  2.06401e-05  
1.44072e-07  1.73454e-07  3.46558e-10  0.473376  0.882579  4.63449e-06  2.97079e-06  
5.56781e-05  0.541014  5.00156e-05  0.557796  1.21559e-06  0.632429  3.61984e-05  
1.00348  0.000122441  1.59391e-06  5.89113e-06  2.8789e-06  1.00164e-05  2.92123e-06  
2.11321e-07  2.58781e-05  0.628031  2.08717e-06  2.54041e-07  5.30152e-07  0.778923  
2.72746e-05  0.890967  0.459763  0.000253476  0.00014913  5.00044e-06  3.86418e-05  
0.0001285  0.000142407  2.56171e-07  0.403485  1.03047e-05  0.916733  5.30329e-06  
0.860454  0.000104502  0.510765  0.000239477  1.08661e-05  6.53113e-05  7.76105e-05  
0.520353  0.595062  6.98047e-07  0.617768  2.28028e-05  4.74299e-05  2.20902e-05  
4.57822e-07  5.1813e-07  7.69592e-05  8.73105e-07  0.8334  2.12516e-05  0.556682  
1.31437e-07  1.61623e-05  0.709233  0.706826  4.81287e-05  2.82783e-05  4.17801e-06  
1.6431e-10  1.13195e-08  7.84797e-05  3.8065e-09  0.378944  0.926149  3.99435e-06  
4.55523e-07  1.33997e-08  1.00098  7.78177e-07  3.35245e-07  9.6894e-06  1.93903e-06  
0.494584  0.565641  3.58727e-05  2.84409e-06  7.10613e-05  0.661738  2.36381e-06  
6.26042e-08  7.07449e-08  4.75577e-07  2.32639e-05  0.350324  1.44129e-06  0.937766  
0.388469  4.23239e-05  0.925058  0.000195639  0.000176918  1.36883e-05  1.78557e-05  
2.42466e-07  2.51715e-06  1.88993e-05  1.04885e-09  0.853599  0.5228  1.9988e-06  
1.79034e-05  1.01368  6.10085e-06  5.83052e-08  2.25366e-05  6.96371e-07  3.71678e-06  
3.75759e-06  4.29589e-06  0.565152  0.000147817  0.524266  0.641729  1.8122e-05  
6.84152e-06  1.57918e-09  0.474842  2.77836e-05  0.881206  5.66411e-06  5.13542e-06  
0.101058  1.00238  0.000509029  0.0950084  2.3218e-05  4.76555e-05  2.24752e-05  
0.407388  0.0241809  0.000545035  0.0366192  0.00215963  0.917463  5.32027e-06  
0.467497  0.0471236  0.553611  0.546742  0.424519  9.55103e-06  2.31945e-06  
0.472839  0.540693  5.87299e-05  0.000217533  0.0239993  0.00579931  0.696296  
0.00125289  0.365366  6.30073e-05  2.4875e-06  1.04635e-06  3.63033e-06  0.933873  
0.0134702  0.708941  4.47592e-05  6.73578e-05  0.409585  2.35465e-05  0.576744  
0.00493611  2.21779e-05  0.890308  0.45856  0.00835657  5.66454e-06  3.546e-05  
