0.856498  2.19419e-05  3.04314e-05  3.41283e-05  1.09418e-07  0.519133  9.49506e-05  0.000113542  
3.20648e-06  1.98003e-05  8.64429e-07  0.534959  9.1536e-06  0.594496  4.82601e-06  0.608384  
8.37232e-06  0.626438  7.25054e-05  9.61703e-06  4.35071e-05  8.37384e-05  0.782643  3.64979e-05  
2.21068e-07  1.84461e-06  1.96029e-08  2.46129e-09  1.1351e-07  0.895755  2.80389e-06  0.458508  
0.897963  0.000138983  0.000113149  0.490141  4.82233e-05  1.329e-06  0.000208073  4.76129e-06  
5.78304e-07  3.3736e-05  1.04805e-06  2.09991e-09  4.24393e-07  0.441122  3.12277e-05  0.897728  
0.424191  0.000107528  0.906167  4.14616e-05  7.50889e-05  4.03371e-05  1.28587e-05  8.46372e-05  
3.39087e-08  7.87016e-08  1.99345e-06  3.63061e-07  0.872569  9.02804e-06  0.489898  4.96531e-06  
3.73796e-05  0.514528  6.4011e-06  4.55477e-05  0.571282  8.73557e-06  0.641946  2.18232e-06  
0.678004  0.000127226  0.000213172  0.740545  0.000324763  7.94398e-06  3.21922e-06  9.70526e-06  
0.532724  0.565349  0.00011539  3.43613e-05  7.87833e-06  0.645393  1.01733e-05  1.5724e-07  
1.82422e-09  4.4865e-07  2.29281e-06  0.545019  0.589612  0.605111  1.82936e-08  0.000110046  
1.53655e-06  0.374438  0.000445981  8.71693e-06  1.30436e-05  3.8778e-06  0.929129  8.42892e-06  
3.12112e-05  0.443371  0.899017  0.000172316  0.00012945  1.93991e-05  1.50935e-05  4.79755e-05  
0.000180555  0.55231  0.000229177  0.569119  0.612082  5.50219e-05  2.0881e-05  1.39948e-06  
1.01199e-12  3.30242e-10  8.57339e-13  1.71887e-10  4.93973e-09  2.90671e-07  1.00066  1.64419e-09  
1.0018e-05  0.528434  0.000230879  2.75519e-05  0.590472  0.61083  1.5424e-06  3.79978e-05  
3.02919e-05  0.556917  0.562338  8.06803e-05  0.613309  5.56179e-05  0.000191144  6.67404e-05  
6.4515e-06  8.23099e-07  0.404362  1.83083e-06  1.03917e-05  0.915914  2.43155e-05  6.21737e-06  
2.81263e-05  0.868891  0.000309862  8.99023e-06  3.23157e-06  0.497526  5.47717e-06  2.78426e-05  
1.44944e-07  2.029e-06  0.523958  1.42656e-05  2.72349e-05  0.593196  0.646159  7.39083e-05  
4.29237e-06  0.5468  2.62657e-05  0.561991  4.18969e-05  0.621794  5.39468e-05  2.63985e-05  
0.381792  5.67454e-06  1.66734e-05  3.868e-05  4.08849e-05  0.926712  1.4683e-05  9.69485e-05  
0.647875  9.71915e-05  4.7079e-06  7.86327e-06  0.763688  4.97138e-05  4.32015e-06  2.29702e-06  
5.32605e-06  0.65103  2.88265e-05  2.86898e-05  6.39211e-06  1.14928e-05  1.16237e-06  0.762916  
9.4538e-06  0.528431  5.27559e-05  0.54312  6.54646e-06  7.95906e-06  0.657451  2.82937e-06  
0.355341  7.10359e-05  1.69755e-05  9.73815e-06  5.40363e-06  1.49255e-05  0.941026  1.78144e-05  
1.90681e-08  1.89032e-06  0.413391  2.00736e-06  0.91244  0.000137044  1.80704e-05  5.0373e-07  
2.15304e-05  0.412603  4.61954e-05  4.68837e-06  0.917285  0.000132737  5.71753e-05  5.66442e-06  
2.74487e-06  0.000232513  5.18506e-06  0.879427  2.75034e-06  4.85466e-07  8.58484e-06  0.499227  
1.61278e-06  1.11197e-05  0.883942  2.28375e-06  0.486573  4.43233e-06  1.62039e-06  1.53227e-05  
4.78631e-09  1.44303e-06  0.000399167  0.680418  0.735733  1.08719e-05  5.84514e-06  3.35102e-06  
7.85614e-10  5.65234e-09  5.6826e-09  6.85035e-06  0.888066  4.75748e-06  9.2193e-06  0.467567  
9.99397e-06  6.73339e-08  4.66194e-07  2.08158e-05  0.548429  0.563919  0.619  1.3698e-05  
4.00265e-06  3.73249e-05  0.853903  0.000111106  4.3975e-06  1.09273e-05  0.530902  1.67271e-06  
2.35264e-08  2.4329e-08  1.91558e-06  5.62123e-05  0.563978  0.579733  1.4921e-06  0.594462  
0.605047  6.50877e-05  5.52489e-06  5.06567e-05  2.78506e-05  5.23048e-05  0.801469  1.95734e-06  
3.98418e-10  4.26778e-09  4.89933e-11  1.96856e-05  0.701312  0.721039  7.86922e-07  4.53064e-06  
0.523703  0.556292  9.05285e-05  1.98124e-05  3.42607e-05  5.92093e-05  9.02323e-06  0.649622  
4.00201e-05  0.526553  6.31391e-05  5.01442e-05  0.584981  8.48671e-06  0.00018803  0.620052  
2.06356e-05  0.509862  2.55426e-05  5.52335e-05  0.000298469  0.578581  0.638894  0.00168168  
0.427837  0.907586  2.54897e-05  6.07263e-05  4.8317e-06  1.57878e-05  5.51403e-05  6.73728e-07  
1.36119e-07  2.8289e-06  0.535898  5.46854e-06  0.589415  0.607494  2.21921e-06  1.98884e-06  
2.77258e-05  2.31671e-07  1.80263e-09  0.000490623  0.893234  0.459309  9.71508e-06  1.15493e-05  
0.000131045  0.896444  0.446665  2.67463e-05  1.03662e-05  0.00020436  7.87474e-07  1.6075e-06  
9.78355e-08  6.07173e-05  0.550658  0.560451  3.9409e-05  0.625454  2.66288e-06  7.23156e-07  
2.07116e-05  0.401467  1.44673e-05  4.43984e-05  9.74535e-07  0.917928  4.49423e-05  0.000165075  
0.481033  9.0249e-05  0.000151074  0.000579153  3.01778e-06  1.5685e-05  0.643136  0.598396  
7.0405e-07  1.96034e-08  0.901197  0.459395  0.000163998  0.000130878  5.57332e-05  2.20485e-06  
1.02033e-10  1.45419e-09  6.50446e-12  4.9629e-08  2.79003e-09  4.89205e-09  0.728951  0.684765  
0.511283  0.000164892  2.08528e-05  2.03605e-05  0.599996  0.616558  2.67667e-05  9.60276e-06  
1.60028e-08  1.67339e-08  2.88214e-10  2.43468e-05  1.00551  5.17498e-06  2.01748e-06  8.03688e-07  
0.882745  7.29517e-05  0.472259  2.23782e-05  3.76606e-05  7.97992e-06  4.42973e-06  9.43692e-06  
0.500061  4.28149e-06  3.11187e-05  7.74268e-06  2.77729e-05  0.60477  2.49165e-06  0.622295  
0.414165  0.0004496  0.000183228  0.911279  1.02029e-05  6.23347e-05  1.21731e-06  1.22028e-05  
5.0276e-05  0.877638  9.70063e-05  1.98864e-05  0.485687  4.19317e-05  1.58121e-05  0.000431633  
8.07437e-07  2.71888e-06  0.526722  5.55763e-06  9.47799e-05  0.596326  8.03271e-06  0.608136  
2.94974e-10  6.69085e-07  6.83488e-07  1.24464e-07  1.02922e-06  0.675902  0.738699  1.83293e-06  
8.07808e-08  4.15574e-05  3.24699e-05  0.519666  1.57863e-05  0.579817  0.62836  1.99062e-05  
0.512071  0.00149594  0.000507533  0.557983  5.25578e-05  7.75403e-06  0.677272  2.74606e-06  
0.519501  9.78358e-05  7.27781e-05  0.567823  4.11501e-05  1.74951e-05  4.17025e-05  0.640581  
0.837329  0.000205479  0.000258027  0.000170749  4.0951e-05  4.23869e-06  0.553125  9.725e-06  
6.17175e-05  0.541255  6.18339e-05  0.557305  8.90938e-05  1.0737e-05  9.1306e-06  0.633102  
8.03037e-07  1.16752e-05  1.08702e-05  2.78152e-06  0.429297  9.28193e-06  4.64808e-06  0.904889  
2.54267e-06  1.85318e-05  0.711691  0.724901  2.30591e-07  4.31494e-05  6.23993e-06  2.95248e-06  
2.98609e-08  6.51155e-07  8.17451e-06  1.64825e-07  9.23117e-06  0.699142  7.25174e-07  0.715784  
0.519412  0.000179594  0.559035  3.11666e-05  0.00011624  8.66759e-05  1.23214e-05  0.648081  
4.86737e-05  0.66999  8.33516e-06  0.00246975  0.743898  1.14595e-05  0.0062313  2.21407e-06  
0.0675413  0.64596  0.00443191  1.52197e-05  4.70879e-06  0.761741  0.0239172  1.93192e-07  
4.35893e-05  0.29087  0.294946  1.88085e-06  1.01288e-05  0.665538  4.43332e-05  0.646474  
5.45846e-06  0.408416  4.72709e-05  6.26996e-06  0.473765  8.36137e-05  0.781478  3.64435e-05  
0.00637285  0.595473  0.00404968  5.67121e-05  0.514897  8.48879e-06  7.04107e-06  0.620792  
0.00198547  0.0227143  1.67838e-07  0.555278  0.0107979  0.0015346  0.607651  0.569395  
0.00251297  0.0161031  0.35644  0.361492  0.547896  2.73293e-06  0.6772  2.64435e-05  
7.23572e-06  4.6883e-05  3.09278e-06  1.00811  0.0095346  3.6878e-06  0.00873461  7.70051e-06  
