1.90692e-06  2.52201e-05  4.54585e-10  0.000528691  0.857938  2.59094e-05  1.21073e-06  0.516162  4.41154e-06  
6.58225e-07  5.25641e-06  2.0954e-06  0.537904  0.54  4.99581e-06  2.7255e-06  0.64785  2.7821e-06  
1.55262e-05  7.26078e-07  0.363727  5.21398e-06  4.46708e-07  0.935082  1.26456e-06  2.49356e-05  2.52704e-06  
1.68671e-08  1.59531e-05  1.85598e-06  0.637348  1.29343e-05  1.20505e-05  2.75196e-06  0.771662  2.2819e-05  
1.91103e-06  8.37925e-08  6.00528e-07  3.24164e-05  2.42793e-05  0.453683  1.29512e-05  0.891894  7.57672e-06  
1.49333e-05  0.50101  3.87816e-05  1.78878e-06  2.43389e-05  6.2725e-07  1.29586e-06  0.620683  0.604263  
2.06351e-06  1.11236e-07  3.50243e-08  0.000240494  0.376976  0.926266  2.14711e-05  1.93856e-05  1.35168e-06  
0.578287  0.584142  0.571588  0.000159405  1.39425e-05  2.55556e-05  3.84352e-06  3.58053e-05  5.11955e-05  
1.74701e-05  0.696935  4.98432e-06  1.16781e-05  0.71787  3.2388e-05  1.97642e-06  9.42999e-06  2.15322e-05  
0.704295  0.710022  0.000113016  0.000117563  7.01319e-05  8.12065e-06  2.0395e-06  1.90722e-06  1.21379e-05  
3.83307e-08  1.10372e-08  4.14603e-07  3.67262e-09  2.63376e-11  0.722522  3.39981e-06  5.55115e-08  0.691921  
7.97097e-09  8.3297e-08  6.88693e-06  0.632287  1.49089e-06  0.776998  9.80926e-07  1.22736e-06  5.34444e-06  
1.63545e-05  0.549996  5.96783e-05  0.563622  1.72069e-05  9.06181e-07  0.617319  1.6563e-05  2.70817e-06  
0.371056  4.09874e-05  2.6153e-05  2.97018e-06  1.06593e-05  7.08385e-06  6.31081e-06  0.930528  9.78045e-06  
5.62959e-05  6.87701e-09  3.8962e-07  0.000298823  0.52311  0.641168  0.571141  1.97636e-05  1.28247e-05  
0.569059  0.572707  6.19557e-05  2.00914e-05  0.590871  4.28465e-06  1.59881e-05  1.06028e-05  2.05304e-06  
1.22627e-07  1.37081e-05  5.55855e-09  0.375606  1.04054e-06  0.926876  9.40906e-07  1.67207e-05  1.00245e-05  
3.44775e-06  0.574235  0.565896  1.08815e-05  0.592728  2.15694e-05  2.2912e-05  2.55666e-05  9.95466e-06  
4.01717e-05  0.850941  9.20658e-05  2.80232e-06  1.86152e-05  1.54075e-05  1.44854e-05  0.527288  9.86276e-06  
3.52096e-05  1.52622e-07  0.505511  4.9607e-05  2.07582e-05  1.79148e-05  0.577803  0.641394  3.84035e-05  
6.82398e-05  0.899174  0.442897  4.2402e-05  1.0093e-06  3.20034e-05  1.48971e-06  2.55374e-06  4.88786e-06  
1.73911e-05  2.01175e-05  4.74281e-07  3.00487e-07  0.392367  5.02798e-07  3.45331e-06  2.44677e-06  0.919953  
0.528403  1.61839e-05  0.523366  1.79863e-06  6.63091e-05  0.674291  2.12919e-07  1.96561e-05  1.25468e-05  
0.506913  9.00087e-05  6.70501e-05  5.60758e-05  4.74173e-05  0.644572  0.575196  1.9596e-05  1.65324e-05  
4.18312e-05  0.529479  1.30568e-05  0.543144  3.25401e-05  0.666161  1.77574e-06  5.44549e-06  3.29648e-05  
4.13916e-06  2.39218e-07  0.40079  4.75773e-06  2.30799e-05  2.2888e-05  0.916926  2.21513e-05  2.83814e-06  
4.05252e-05  0.893934  0.000120704  0.458938  9.08699e-06  2.6751e-05  2.13045e-05  1.62358e-05  7.19438e-06  
1.28002e-10  3.93427e-09  1.48356e-09  9.19589e-08  0.000285971  0.897726  2.4478e-07  0.441764  1.0264e-06  
0.573267  8.06431e-05  0.567623  0.591531  2.41344e-05  2.92281e-05  1.5636e-05  6.53354e-06  3.08063e-06  
9.7984e-10  7.51753e-06  0.631959  1.13729e-05  1.27775e-06  1.58197e-05  8.13716e-06  1.24177e-05  0.77676  
0.00011796  0.637572  1.23615e-05  5.92443e-06  4.48784e-05  5.35535e-06  5.73608e-05  1.02493e-05  0.771645  
1.64003e-06  0.502934  2.7933e-05  1.04702e-05  4.69409e-07  0.635974  9.5164e-06  1.47256e-05  0.605644  
3.7859e-06  0.000193572  0.842547  1.16787e-05  4.27988e-06  0.540252  9.15349e-05  1.69232e-05  0.000165613  
5.05985e-06  0.85861  6.5571e-05  6.86915e-06  4.29402e-05  4.16923e-05  1.51239e-06  1.3412e-05  0.518724  
6.51989e-09  5.08236e-07  0.000126141  0.504362  5.97538e-06  0.619804  4.75463e-06  0.609988  1.00318e-05  
0.619508  4.61266e-06  2.0667e-05  1.15216e-05  1.28791e-05  0.787461  1.43088e-05  1.6609e-05  1.0267e-05  
0.888328  2.46833e-05  3.09093e-05  2.06998e-05  0.463325  1.81324e-06  1.45922e-06  3.61251e-06  4.24821e-06  
1.77913e-05  0.548273  1.6788e-05  0.000150944  0.566771  1.85691e-05  0.616912  1.25706e-06  5.59885e-05  
4.74861e-07  2.41131e-05  5.78165e-06  0.380684  1.83166e-05  9.65527e-06  1.9583e-05  0.924796  5.39749e-06  
4.56034e-08  3.12966e-09  1.03755e-07  4.97358e-12  0.853964  0.52053  4.46344e-07  6.17776e-06  1.94508e-06  
0.856236  3.42323e-05  6.72812e-05  4.07658e-05  2.10232e-05  2.22739e-05  8.41587e-07  1.67706e-05  0.521429  
5.29315e-08  5.26573e-08  2.4579e-06  0.536714  0.539445  0.658526  2.31398e-05  3.39391e-05  1.00851e-05  
0.000192033  0.541057  0.529992  1.15218e-05  8.71737e-06  1.30544e-06  1.56624e-07  1.25904e-05  0.65368  
8.28988e-08  2.94572e-06  1.43214e-09  0.543324  0.5461  2.29238e-05  1.32749e-05  6.04975e-06  0.637669  
2.21765e-07  3.36934e-08  1.82192e-05  1.89139e-09  0.417271  1.05863e-05  0.909145  1.31316e-05  7.57217e-06  
6.24833e-07  9.18054e-09  2.66006e-05  0.856869  1.23128e-05  1.49276e-05  1.37911e-05  0.517133  5.64901e-07  
1.80564e-14  3.06252e-13  2.58119e-15  2.18612e-11  2.33381e-11  3.28631e-08  1.00173  1.11434e-07  1.00254e-07  
4.71917e-07  2.60234e-08  1.42725e-08  3.70593e-09  1.57208e-12  2.19966e-10  0.421626  3.98134e-07  0.906919  
7.74373e-06  4.05519e-07  3.40107e-09  2.48191e-08  0.508097  0.62206  1.43094e-06  1.30668e-05  0.59616  
2.94313e-09  3.78218e-08  7.05221e-12  8.98639e-06  1.81417e-06  0.464214  3.48243e-07  3.7143e-06  0.891165  
1.58686e-05  0.369097  0.000143418  3.16253e-06  2.13523e-06  0.929915  9.85756e-07  2.10963e-05  1.00201e-05  
5.75892e-05  0.703922  3.37365e-06  0.722062  1.26107e-05  3.23491e-05  2.50319e-05  7.76005e-05  1.24764e-05  
1.8407e-08  6.51736e-10  1.69727e-08  1.1939e-06  6.74415e-11  2.92984e-09  0.875506  0.483588  3.03131e-08  
6.3307e-13  1.8895e-09  1.10122e-12  5.36254e-12  1.16429e-13  1.28836e-06  4.81632e-11  1.00059  1.27791e-07  
5.63241e-09  3.42273e-11  6.14849e-07  1.00175  4.28767e-08  9.84635e-06  2.77189e-06  2.24559e-06  4.3757e-06  
8.09151e-10  3.21256e-08  2.79788e-07  4.19961e-06  0.632744  0.774544  8.28716e-06  9.36988e-07  1.73679e-07  
0.553199  9.01656e-05  0.549346  3.41535e-06  3.8744e-05  2.00023e-05  0.627174  1.2536e-05  4.7532e-05  
2.34926e-07  2.4277e-05  1.70636e-06  0.519639  7.64089e-07  0.638318  0.568121  2.65428e-05  5.09265e-06  
4.39888e-05  0.87832  7.43312e-05  1.89196e-06  1.56566e-06  4.01997e-06  0.493327  2.48068e-05  1.11738e-05  
1.54387e-06  4.81619e-08  6.08207e-05  0.445551  0.895958  3.03762e-05  2.6839e-07  2.26498e-05  1.24524e-05  
1.07335e-06  1.33766e-09  1.06714e-06  4.03035e-06  4.98276e-11  0.746565  0.665718  4.07664e-06  1.00255e-06  
0.872595  9.81071e-05  0.000111099  9.98068e-05  2.54189e-05  0.000170257  0.494413  1.47598e-05  9.72875e-06  
4.64786e-06  2.2473e-06  0.503135  2.44149e-05  3.69547e-05  0.646817  0.575259  2.20272e-05  2.36811e-05  
7.14513e-07  3.06823e-05  3.21899e-05  0.5068  5.07113e-05  0.622742  1.55811e-06  1.79109e-06  0.596278  
3.41606e-05  1.76676e-06  3.59638e-06  0.705834  0.708553  7.52259e-06  6.42488e-06  1.3388e-06  1.38208e-05  
0.000158797  0.536182  0.525075  9.63997e-06  6.14676e-05  2.63674e-05  3.62674e-05  0.665179  5.22936e-05  
8.1784e-11  3.71863e-09  3.56579e-09  2.36343e-06  0.878114  2.7512e-05  0.478677  2.23051e-05  5.24243e-05  
0.000283626  0.519959  2.43678e-06  2.23117e-05  2.00598e-06  5.27553e-06  0.58223  4.90559e-06  0.627379  
2.36749e-05  1.15115e-05  0.616036  8.28963e-06  7.56579e-07  0.790352  1.26298e-06  2.49044e-05  2.52388e-06  
0.516514  2.22066e-05  9.81666e-06  9.55585e-07  1.10611e-05  4.85776e-06  0.585755  0.000137496  0.628799  
0.497423  2.96761e-05  5.94287e-05  2.75955e-05  1.64593e-06  1.50885e-05  3.08686e-07  0.621607  0.605877  
3.44929e-06  2.74648e-05  0.521298  0.550369  2.37743e-07  0.66188  9.34859e-05  7.11232e-06  3.61801e-05  
7.52954e-10  1.59527e-08  1.53683e-08  4.6246e-07  3.61846e-09  2.6808e-05  0.543841  0.60098  0.585825  
2.07053e-08  3.18318e-05  0.492149  3.40302e-05  3.74442e-05  0.627964  6.58044e-06  1.13832e-05  0.603541  
1.00185  3.99377e-05  7.82962e-05  8.52202e-06  2.46481e-05  2.60618e-05  1.64019e-06  1.90302e-05  3.99504e-06  
2.81415e-06  1.25538e-07  0.560569  0.584373  0.586895  3.35681e-05  1.36519e-06  2.82297e-05  2.51026e-06  
1.23561e-07  8.90441e-07  1.17939e-05  4.7665e-07  0.503698  0.616673  3.95268e-05  0.606411  1.76315e-06  
0.511056  2.24754e-05  5.4827e-05  1.27125e-05  2.23048e-05  1.3455e-06  0.576675  0.637559  1.07147e-05  
7.72011e-08  3.02089e-05  0.513543  2.03738e-06  5.74609e-06  2.57602e-05  0.584636  6.97493e-06  0.633577  
0.537368  2.60426e-05  0.53187  6.91707e-05  1.83256e-05  3.30991e-05  6.70604e-08  9.98953e-06  0.65468  
2.52649e-08  2.57797e-08  1.18091e-11  1.8536e-09  3.54484e-12  5.56333e-12  0.412428  0.911306  1.08823e-06  
2.66673e-06  0.000367677  0.517942  4.33341e-06  0.541897  0.663752  3.99598e-05  3.8239e-05  9.90302e-06  
9.4789e-06  8.92539e-07  1.37947e-05  0.529486  2.01013e-06  9.62413e-06  0.579325  1.58129e-05  0.625504  
1.56152e-06  3.00827e-09  1.28459e-07  3.26493e-06  0.648675  2.66787e-06  7.14627e-07  6.91839e-06  0.761369  
0.894457  0.452278  1.35005e-05  4.84883e-05  2.65964e-06  1.86527e-06  1.00739e-07  1.65666e-05  2.34319e-05  
1.08328e-12  1.43873e-11  2.81159e-14  5.85065e-11  7.12472e-07  3.56238e-05  1.82785e-09  0.456675  0.889703  
0.000253419  0.628748  0.000886701  3.71754e-05  2.44487e-06  0.000118711  5.80314e-05  0.778766  2.2352e-05  
0.696091  2.89713e-05  1.49677e-05  0.721421  1.91844e-05  1.5487e-06  8.69195e-05  1.02221e-05  6.98857e-05  
1.07887e-09  9.26034e-07  1.80746e-08  1.38836e-06  1.30604e-06  2.1943e-05  1.7338e-10  0.716459  0.697941  
3.51833e-06  7.58464e-08  0.658675  6.22792e-07  4.49884e-05  1.99675e-05  0.752998  2.28424e-05  1.1466e-05  
5.64168e-11  5.03898e-09  1.62683e-09  4.14265e-07  0.000166912  0.489432  0.872057  1.9137e-05  1.13723e-06  
0.376674  5.99592e-05  1.68491e-05  6.91475e-06  7.11657e-07  1.35143e-07  9.56813e-07  9.45866e-06  0.926561  
1.82741e-06  1.68877e-07  4.53187e-08  2.9316e-10  0.529364  1.34419e-05  0.578278  1.56955e-05  0.620981  
0.000208554  0.381806  1.62925e-05  1.61023e-05  1.34457e-06  6.12729e-06  1.47247e-06  4.97121e-06  0.92506  
0.694579  1.84981e-05  2.71429e-06  1.12228e-05  0.721228  2.53075e-05  5.98868e-05  0.000163956  2.55199e-06  
4.12985e-10  2.01717e-12  8.88015e-12  1.26175e-08  1.41595e-08  7.50302e-06  0.670813  0.741689  1.03722e-06  
4.75235e-05  0.66554  7.16816e-05  1.6698e-06  1.29968e-06  2.05234e-05  0.747493  1.30645e-05  4.36051e-05  
2.37591e-05  0.533323  2.67763e-05  0.54632  6.54776e-05  0.00011498  3.22521e-05  6.13112e-06  0.646145  
6.99548e-08  3.4253e-09  4.80068e-08  3.88147e-12  0.639559  2.99656e-07  1.8189e-06  0.770262  1.26547e-06  
0.00017977  0.531368  4.05339e-05  2.97654e-05  0.550613  4.4961e-06  5.06036e-05  0.000225688  0.646314  
4.75164e-07  3.61061e-05  0.888404  5.22685e-06  0.46342  3.44208e-05  7.69294e-06  2.4894e-05  2.59828e-06  
1.38894e-11  1.21756e-14  3.54112e-13  4.33347e-11  2.59174e-08  1.18611e-09  2.51148e-12  0.899044  0.437893  
0.543518  0.547427  0.000187125  5.39783e-05  5.35913e-05  2.27161e-05  6.21065e-07  8.24918e-06  0.660673  
1.78422e-06  1.34594e-07  1.8776e-08  0.559159  0.56132  0.00011379  0.612294  2.17783e-05  4.76617e-06  
3.5087e-08  1.37611e-09  5.10697e-06  4.85294e-08  0.675867  2.15894e-05  0.737498  5.2575e-06  1.24591e-06  
1.03955e-11  2.91818e-09  9.8373e-08  4.03671e-07  2.80354e-09  1.00104  1.11207e-06  1.18521e-07  1.23628e-06  
4.41629e-09  7.427e-08  7.04335e-06  7.59537e-10  0.381572  2.22147e-06  3.98858e-08  0.924351  5.59281e-06  
4.9581e-09  1.20192e-06  1.62595e-06  0.391337  1.8507e-06  7.38188e-06  2.25999e-05  5.67834e-06  0.922037  
0.531455  0.535211  4.16847e-05  7.05987e-05  1.97456e-05  2.66308e-05  3.64166e-05  0.664344  1.31233e-07  
0.544942  0.00016977  0.000179897  7.53489e-06  0.565161  1.99978e-06  0.62105  5.63873e-05  2.79127e-05  
0.892151  5.4326e-05  8.41666e-06  0.460393  4.2006e-05  4.21332e-05  1.38482e-05  2.74227e-07  5.04616e-05  
2.06391e-05  0.43885  7.96421e-06  0.901518  9.32939e-06  5.74784e-06  1.3306e-06  3.53151e-05  2.43669e-05  
3.56816e-05  3.50619e-06  0.543199  0.567239  3.81629e-06  3.33309e-05  0.620739  5.59899e-06  2.71779e-06  
0.661409  3.12482e-05  1.32105e-05  1.9744e-06  9.9243e-06  1.93877e-06  0.750456  0.000591008  3.31539e-05  
1.80495e-05  0.436704  7.36859e-06  1.56164e-06  0.899847  7.02094e-05  5.60348e-05  1.17839e-05  1.23218e-05  
0.402247  1.8229e-05  1.62739e-05  4.3235e-05  8.33158e-06  6.96926e-05  0.915564  1.03392e-05  1.24795e-05  
9.34801e-05  1.2283e-05  0.521791  1.76648e-05  0.546794  7.18666e-05  7.27527e-06  0.656195  1.82675e-05  
9.26251e-06  0.555606  0.547999  4.15161e-05  0.00010265  8.73803e-05  0.626019  2.18133e-05  1.827e-05  
9.72605e-06  0.629886  1.87587e-05  7.90899e-06  3.00605e-06  0.794159  7.1646e-06  5.36815e-06  7.01508e-06  
1.24249e-05  4.94213e-09  0.521816  0.544671  0.00013221  1.84793e-05  6.81364e-05  0.657362  2.84211e-06  
3.25515e-06  3.30947e-07  0.695204  0.725955  3.74899e-06  6.90912e-05  5.62728e-05  6.14284e-06  1.30776e-05  
1.58538e-08  0.000197115  0.487062  7.80839e-07  3.56744e-05  0.625971  8.20017e-05  0.614974  3.41338e-07  
0.571767  2.7539e-05  0.566317  1.94624e-06  0.594109  1.53659e-05  2.12158e-07  1.95858e-05  7.46035e-06  
0.906112  4.96904e-05  0.449416  1.57471e-06  1.15701e-05  7.78331e-08  2.17227e-05  2.70462e-06  4.21581e-05  
0.517846  2.44624e-06  9.47667e-05  0.542629  2.44542e-05  0.661575  8.23917e-05  2.65812e-05  9.76394e-05  
5.04183e-05  0.71448  0.700061  1.49201e-05  6.51005e-05  2.94212e-05  6.38317e-06  2.66082e-05  2.59523e-06  
4.38294e-05  8.85953e-06  0.495438  1.71613e-06  5.17814e-06  6.58474e-05  6.67387e-06  0.622968  0.606364  
0.000520682  0.509803  2.41893e-05  3.7357e-06  1.75523e-05  0.642663  0.575724  1.95015e-05  0.000299939  
6.75602e-06  5.56259e-05  6.16004e-07  0.647572  6.91027e-06  4.13979e-06  2.72742e-05  1.26414e-05  0.762645  
3.43708e-07  6.91067e-09  6.76856e-07  0.416171  7.26334e-06  2.53533e-06  0.911172  2.48628e-05  2.96811e-06  
8.47056e-09  2.44358e-06  0.378078  7.16217e-06  4.23649e-06  1.24827e-05  8.65257e-07  7.54814e-06  0.926021  
0.710656  3.42286e-05  0.703882  1.01248e-06  1.14829e-05  1.31531e-05  2.12145e-07  1.95704e-05  1.25013e-05  
3.54136e-06  5.50091e-05  0.368713  2.16665e-05  1.65908e-06  1.22903e-05  5.94221e-06  0.930601  2.22639e-05  
2.50364e-05  0.574744  0.566728  0.591906  1.17401e-05  0.000102196  1.52717e-05  8.96993e-06  0.000130253  
0.55123  0.555129  3.96579e-05  6.55053e-05  2.17297e-05  2.05322e-05  0.623353  4.09624e-06  7.65629e-06  
6.90959e-06  8.50323e-07  0.541992  0.00010136  0.565894  2.74292e-05  0.621952  0.000175299  2.17384e-05  
0.368661  2.99695e-06  6.34053e-06  1.81555e-05  7.67465e-06  0.937895  9.40039e-05  1.19759e-05  1.00171e-05  
0.635461  2.81827e-05  0.000115606  2.69099e-07  3.31232e-05  3.03099e-05  7.06653e-07  9.8523e-06  0.774847  
0.570533  0.574894  5.08432e-05  0.589399  1.91709e-05  1.70683e-05  4.72712e-06  1.95641e-05  3.09937e-05  
4.13135e-06  1.66482e-07  0.856613  7.10087e-06  1.71453e-06  1.31989e-05  2.29769e-05  1.36719e-05  0.525777  
3.67324e-05  0.514416  6.38631e-05  1.29064e-06  0.00111832  1.59819e-05  0.577761  0.633896  4.35655e-05  
3.0416e-05  1.39945e-06  0.432263  0.902334  8.70174e-06  3.10844e-05  1.49358e-05  1.59167e-07  4.4286e-05  
3.84428e-05  3.11396e-06  0.86945  5.13446e-05  2.20601e-06  2.31277e-05  0.495664  2.47124e-05  1.23217e-06  
2.65239e-05  0.375599  2.89342e-05  4.88022e-05  1.79648e-05  3.06616e-05  3.38833e-05  0.92985  6.93924e-06  
3.75293e-08  5.78946e-09  2.31632e-08  4.72042e-13  1.02316e-06  0.913772  0.406856  6.08206e-06  2.68545e-07  
0.435716  5.21457e-06  7.82873e-05  0.903179  3.4669e-06  6.78769e-05  5.60595e-05  6.03261e-06  1.31133e-05  
0.532222  3.67223e-06  0.526784  7.73446e-05  2.16298e-05  3.27174e-05  1.22324e-05  0.664233  1.90743e-05  
9.81e-10  5.92306e-08  1.7897e-08  1.88882e-06  2.43906e-06  0.713102  1.30325e-06  0.70127  8.16415e-06  
0.432944  6.17119e-05  1.70361e-06  4.60751e-06  0.901671  4.17391e-06  1.59521e-05  5.36618e-06  2.04297e-06  
1.28647e-09  1.72711e-06  6.78009e-10  6.07718e-08  0.862508  3.05502e-06  5.72982e-06  3.83204e-06  0.506265  
2.96165e-11  8.48942e-13  1.19105e-11  2.36408e-12  2.55588e-14  2.69978e-08  4.34658e-14  5.98135e-13  1.00017  
4.80157e-10  4.11383e-07  2.09601e-05  0.674829  3.40819e-06  2.46231e-05  0.738138  2.48788e-05  2.27234e-05  
0.444313  0.897424  2.46545e-05  5.69282e-05  2.17504e-05  1.78482e-05  3.85342e-06  4.50791e-05  9.93165e-06  
0.844394  2.71133e-07  5.99463e-05  7.76705e-05  2.79625e-05  0.537298  3.34777e-07  1.96783e-05  2.47339e-06  
1.77456e-08  3.13294e-07  3.20065e-07  3.04237e-05  5.68847e-10  0.902286  3.00101e-06  9.75654e-06  0.431492  
1.99188e-05  0.846635  9.79332e-05  4.38034e-05  1.39626e-06  0.532436  6.60863e-07  3.97411e-06  1.07634e-05  
8.42348e-05  0.529187  0.000128633  1.01038e-06  0.543126  2.23146e-05  1.29592e-05  0.65449  1.20616e-05  
5.53628e-06  0.454133  0.892429  2.28422e-05  1.39014e-06  2.60643e-05  1.51731e-05  2.17669e-05  1.83858e-05  
0.848306  3.51174e-05  1.70515e-05  6.77728e-06  1.39737e-05  3.51755e-06  1.92556e-05  0.531661  3.42513e-05  
1.34066e-07  7.99053e-07  0.84549  1.3952e-05  3.09039e-05  8.69055e-07  8.24159e-06  0.534535  3.57892e-05  
2.63375e-11  7.63843e-10  9.11418e-12  7.86973e-10  1.17763e-07  5.10925e-09  0.880659  7.99393e-08  0.473816  
0.525456  0.529671  4.16925e-05  3.39756e-05  2.02248e-05  0.666386  7.2671e-05  1.83899e-05  8.27751e-07  
8.25976e-07  5.42328e-08  6.99453e-08  1.67341e-09  1.64891e-08  3.4037e-10  0.681147  0.000200692  0.732786  
0.491383  6.35056e-06  1.93854e-05  5.2874e-05  3.70879e-05  0.624214  6.79968e-06  0.613511  2.12555e-05  
2.52862e-06  0.528117  2.72755e-05  0.542618  0.000151923  5.23226e-05  6.363e-06  0.6544  0.000104378  
0.525666  7.85345e-05  2.70066e-05  0.542584  2.99431e-06  1.09959e-05  6.18377e-06  0.655669  4.3178e-05  
0.504143  0.00011264  2.15924e-06  9.72595e-06  1.14013e-06  0.643506  0.000129993  1.20172e-05  0.611423  
4.15874e-06  1.33767e-08  0.886203  0.463678  7.33522e-06  2.65463e-05  1.28745e-06  6.28857e-06  6.47135e-06  
5.12802e-06  0.492295  2.96287e-05  2.20505e-05  9.88429e-05  0.621377  1.56716e-06  0.610605  5.23909e-05  
3.71996e-05  0.532897  0.518758  3.11317e-05  2.5952e-05  0.668552  4.3532e-07  1.61408e-05  1.12082e-05  
1.20428e-11  8.69344e-12  7.75429e-10  2.44419e-08  1.11763e-06  0.603035  0.535276  0.592117  2.92273e-06  
1.95162e-07  0.000262681  6.39925e-06  0.510537  3.88294e-06  8.7472e-06  8.68311e-06  0.61622  0.60107  
1.45194e-05  0.523353  3.7429e-06  1.89309e-05  0.539074  0.660759  4.46311e-05  1.53393e-05  6.70817e-05  
8.5879e-05  2.59217e-06  8.53008e-05  0.523292  2.2203e-05  1.38886e-05  0.572768  0.631284  9.19366e-06  
0.524331  8.11822e-06  4.0376e-05  1.29438e-05  0.546616  3.28842e-05  1.07157e-05  0.656533  8.75393e-05  
0.627916  4.22707e-06  5.03667e-05  6.47992e-07  3.0372e-05  1.61253e-05  1.59657e-06  0.7847  3.81851e-05  
0.521018  1.43007e-05  1.45508e-05  0.000190568  0.541008  0.660391  8.85582e-05  0.000163764  2.73602e-05  
0.000557719  2.89238e-05  0.527248  0.551624  3.60214e-05  5.13504e-05  2.40646e-06  2.76448e-06  0.647842  
6.63818e-08  3.35129e-06  3.36316e-09  0.862275  1.75261e-05  8.87791e-06  7.0551e-06  1.14965e-05  0.506587  
0.547501  6.84638e-05  0.000101735  0.567426  1.52199e-05  2.05049e-05  0.619433  8.96556e-06  2.31214e-06  
1.96481e-05  0.407503  7.59451e-05  9.9802e-07  2.35921e-05  4.15951e-05  0.914324  2.36841e-05  6.18433e-06  
2.84576e-09  2.93693e-11  4.38951e-09  6.26355e-05  2.3903e-06  0.588602  1.087e-07  0.579436  0.564367  
2.08216e-07  6.82457e-10  0.43191  8.98077e-07  0.902248  1.01334e-05  5.08126e-07  1.50419e-05  5.95071e-05  
6.1982e-07  2.10938e-05  9.23084e-08  0.877737  9.13487e-06  1.03905e-06  0.479491  6.60794e-06  8.44255e-06  
0.451145  1.8593e-05  0.894843  3.64179e-06  1.52269e-06  3.13422e-05  1.60433e-06  9.3946e-06  3.27554e-06  
1.12342e-05  2.41209e-05  0.621919  5.72582e-05  1.16668e-05  1.04975e-05  3.27505e-06  0.784425  7.83395e-06  
1.72354e-08  1.24419e-08  1.10459e-06  3.35123e-10  5.60339e-08  0.596735  0.542147  0.592046  2.92238e-06  
2.11068e-06  1.35084e-07  3.72651e-08  0.000238367  0.376814  0.925865  8.31661e-06  1.93773e-05  0.0293967  
0.274624  0.00173493  1.99469e-05  0.798965  7.68498e-06  0.537586  3.34957e-07  1.96888e-05  2.4073e-05  
1.19689e-08  8.62535e-08  1.86557e-05  7.59302e-07  0.795673  0.000162513  3.94988e-05  0.605981  1.7619e-06  
8.22787e-07  5.40235e-08  6.96753e-08  1.66695e-09  1.62165e-08  1.76534e-09  0.678515  0.000193398  0.737796  
4.36478e-05  0.611263  6.54007e-05  1.53362e-06  1.19368e-06  1.88496e-05  0.791655  1.30559e-05  4.35762e-05  
6.11946e-06  0.00524296  3.46849e-05  0.21682  1.25964e-06  0.639289  0.738408  2.11836e-05  2.27318e-05  
3.80214e-05  8.01546e-05  0.0220168  0.50188  1.10131e-05  0.617346  4.73577e-06  0.607569  0.052137  
7.10274e-06  0.283349  0.636676  1.16772e-05  0.717815  3.23855e-05  1.97627e-06  9.42926e-06  2.15306e-05  
2.45808e-08  1.56089e-09  2.23028e-08  1.18529e-06  1.13801e-07  2.92258e-09  0.873337  0.487059  0.0136273  
0.472158  0.00596973  9.24495e-05  0.46201  9.91249e-06  0.000405861  0.750939  0.000590915  3.31487e-05  
